ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-06,536.2074570948585,-44.13873737182509,1534.4166854635632,536.2074570948585,536.2074570948585,221.97517209593173,221.97517209593173,221.97517209593173,102.35586870628929,102.35586870628929,102.35586870628929,119.61930338964245,119.61930338964245,119.61930338964245,0.0,0.0,0.0,758.1826291907902
2015-01-08,536.0741490465215,-219.68167128427234,1387.703048532904,536.0741490465215,536.0741490465215,67.58118445073815,67.58118445073815,67.58118445073815,-33.09151793352599,-33.09151793352599,-33.09151793352599,100.67270238426416,100.67270238426416,100.67270238426416,0.0,0.0,0.0,603.6553334972597
2015-01-13,535.740878925679,-46.1486424249945,1531.4310471152937,535.740878925679,535.740878925679,189.33986174221187,189.33986174221187,189.33986174221187,102.3558687063618,102.3558687063618,102.3558687063618,86.98399303585009,86.98399303585009,86.98399303585009,0.0,0.0,0.0,725.0807406678908
2015-01-20,535.2743007564994,-51.81970982006922,1581.2715468236042,535.2743007564994,535.2743007564994,266.25894613265234,266.25894613265234,266.25894613265234,102.35586870636966,102.35586870636966,102.35586870636966,163.9030774262827,163.9030774262827,163.9030774262827,0.0,0.0,0.0,801.5332468891518
2015-01-26,534.8743766114884,-168.77271112342476,1499.1067229464525,534.8743766114884,534.8743766114884,146.263762455325,146.263762455325,146.263762455325,-125.99137931091909,-125.99137931091909,-125.99137931091909,272.2551417662441,272.2551417662441,272.2551417662441,0.0,0.0,0.0,681.1381390668134
2015-02-04,534.2744903939719,108.1340076971696,1632.7776223537326,534.2744903939719,534.2744903939719,293.96865122921315,293.96865122921315,293.96865122921315,-38.20168920468566,-38.20168920468566,-38.20168920468566,332.1703404338988,332.1703404338988,332.1703404338988,0.0,0.0,0.0,828.243141623185
2015-03-11,531.9415995480742,-314.5077312981469,1244.5763930645585,531.9415995480742,531.9415995480742,-95.53379355247806,-95.53379355247806,-95.53379355247806,-38.20168920471436,-38.20168920471436,-38.20168920471436,-57.332104347763696,-57.332104347763696,-57.332104347763696,0.0,0.0,0.0,436.40780599559616
2015-03-14,531.7416374755687,-282.38171634436446,1318.7266619179381,531.7416374755687,531.7416374755687,-13.176592003302808,-13.176592003302808,-13.176592003302808,101.20393662597249,101.20393662597249,101.20393662597249,-114.38052862927529,-114.38052862927529,-114.38052862927529,0.0,0.0,0.0,518.5650454722659
2015-03-15,531.6749834514003,-464.162379400525,1165.058691603326,531.6749834514003,531.6749834514003,-185.93963223009126,-185.93963223009126,-185.93963223009126,-50.34901766715768,-50.34901766715768,-50.34901766715768,-135.5906145629336,-135.5906145629336,-135.5906145629336,0.0,0.0,0.0,345.73535122130903
2015-03-18,531.4750212760135,-541.3224931499948,1054.8674162899774,531.4750212760135,531.4750212760135,-239.20739161569506,-239.20739161569506,-239.20739161569506,-38.20168920452044,-38.20168920452044,-38.20168920452044,-201.00570241117458,-201.00570241117458,-201.00570241117458,0.0,0.0,0.0,292.26762966031845
