ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-03,788.1490361442947,128.47667988784772,2727.661877772753,788.1490361442947,788.1490361442947,623.4557982621799,623.4557982621799,623.4557982621799,129.3717356429996,129.3717356429996,129.3717356429996,494.08406261918026,494.08406261918026,494.08406261918026,0.0,0.0,0.0,1411.6048344064745
2015-01-06,788.2624614454468,22.842712258647193,2461.511042020722,788.2624614454468,788.2624614454468,455.74205180632504,455.74205180632504,455.74205180632504,22.709945065257465,22.709945065257465,22.709945065257465,433.03210674106765,433.03210674106765,433.03210674106765,0.0,0.0,0.0,1244.0045132517719
2015-01-08,788.3380783128814,-78.72335610381663,2492.7871655023137,788.3380783128814,788.3380783128814,391.45743334827614,391.45743334827614,391.45743334827614,20.909267785320452,20.909267785320452,20.909267785320452,370.5481655629557,370.5481655629557,370.5481655629557,0.0,0.0,0.0,1179.7955116611574
2015-01-11,788.4515036140336,-408.29458209284394,2125.018056690459,788.4515036140336,788.4515036140336,84.82479269290394,84.82479269290394,84.82479269290394,-168.5928006844728,-168.5928006844728,-168.5928006844728,253.4175933773768,253.4175933773768,253.4175933773768,0.0,0.0,0.0,873.2762963069376
2015-01-12,788.489312047751,-169.81144683561297,2396.8419180075557,788.489312047751,788.489312047751,251.67029469386182,251.67029469386182,251.67029469386182,40.95203792078671,40.95203792078671,40.95203792078671,210.7182567730751,210.7182567730751,210.7182567730751,0.0,0.0,0.0,1040.1596067416128
2015-01-13,788.5271204814683,-290.6671142456353,2192.570188878804,788.5271204814683,788.5271204814683,190.13031918624674,190.13031918624674,190.13031918624674,22.70994506539249,22.70994506539249,22.70994506539249,167.4203741208543,167.4203741208543,167.4203741208543,0.0,0.0,0.0,978.657439667715
2015-01-14,788.5649289151856,-438.2894490629617,2138.643875542553,788.5649289151856,788.5649289151856,79.53371854422359,79.53371854422359,79.53371854422359,-44.76363040867378,-44.76363040867378,-44.76363040867378,124.29734895289737,124.29734895289737,124.29734895289737,0.0,0.0,0.0,868.0986474594092
2015-01-16,788.6405457826205,-469.60301870639364,2123.466284900915,788.6405457826205,788.6405457826205,41.04953464396151,41.04953464396151,41.04953464396151,-0.5865553220821981,-0.5865553220821981,-0.5865553220821981,41.636089966043706,41.636089966043706,41.636089966043706,0.0,0.0,0.0,829.690080426582
2015-01-19,788.7539710837726,-472.78509941484594,2146.985635297238,788.7539710837726,788.7539710837726,-21.934071302615795,-21.934071302615795,-21.934071302615795,40.952037920763615,40.952037920763615,40.952037920763615,-62.88610922337943,-62.88610922337943,-62.88610922337943,0.0,0.0,0.0,766.8198997811568
2015-01-20,788.7917795174899,-590.799078812777,1929.7101087976203,788.7917795174899,788.7917795174899,-67.47569561368984,-67.47569561368984,-67.47569561368984,22.709945064878813,22.709945064878813,22.709945064878813,-90.18564067856863,-90.18564067856863,-90.18564067856863,0.0,0.0,0.0,721.3160839038001
2015-01-26,789.0186301197941,-588.7255895499808,1951.6107082874769,789.0186301197941,789.0186301197941,-113.3144438597752,-113.3144438597752,-113.3144438597752,40.95203792123966,40.95203792123966,40.95203792123966,-154.26648178101482,-154.26648178101482,-154.26648178101482,0.0,0.0,0.0,675.7041862600189
2015-01-27,789.0564385535116,-537.6496562197391,1856.3593145903637,789.0564385535116,789.0564385535116,-125.83474977585436,-125.83474977585436,-125.83474977585436,22.709945065662527,22.709945065662527,22.709945065662527,-148.54469484151693,-148.54469484151693,-148.54469484151693,0.0,0.0,0.0,663.2216887776573
2015-01-31,789.2076722883811,-507.31247524249466,2075.5209891190507,789.207672288381,789.207672288381,37.73009710643212,37.73009710643212,37.73009710643212,129.37173564291734,129.37173564291734,129.37173564291734,-91.64163853648522,-91.64163853648522,-91.64163853648522,0.0,0.0,0.0,826.9377693948132
2015-02-04,789.3589060232506,-489.3969220777499,1938.8805131339827,789.3589060232506,789.3589060232506,-55.24154869257702,-55.24154869257702,-55.24154869257702,-44.76363040847748,-44.76363040847748,-44.76363040847748,-10.477918284099527,-10.477918284099527,-10.477918284099527,0.0,0.0,0.0,734.1173573306736
2015-02-06,789.4345228906853,-445.98014508181114,2022.9609731780433,789.4345228906853,789.4345228906853,25.06268523250763,25.06268523250763,25.06268523250763,-0.5865553216273766,-0.5865553216273766,-0.5865553216273766,25.649240554135005,25.649240554135005,25.649240554135005,0.0,0.0,0.0,814.497208123193
2015-02-09,789.5479481918375,-384.8393167677035,2289.43475236144,789.5479481918375,789.5479481918375,102.40196571582676,102.40196571582676,102.40196571582676,40.95203792094418,40.95203792094418,40.95203792094418,61.44992779488259,61.44992779488259,61.44992779488259,0.0,0.0,0.0,891.9499139076643
2015-02-11,789.6235650592722,-499.0934904676567,2123.7756597037196,789.6235650592722,789.6235650592722,24.188511304106576,24.188511304106576,24.188511304106576,-44.76363040802547,-44.76363040802547,-44.76363040802547,68.95214171213205,68.95214171213205,68.95214171213205,0.0,0.0,0.0,813.8120763633788
2015-02-12,789.6613734929896,-400.0999003298131,2147.4971600427266,789.6613734929896,789.6613734929896,88.26277409988388,88.26277409988388,88.26277409988388,20.909267784804065,20.909267784804065,20.909267784804065,67.35350631507983,67.35350631507983,67.35350631507983,0.0,0.0,0.0,877.9241475928735
2015-02-18,789.8882240952938,-586.9332303796668,1937.3161537529802,789.8882240952938,789.8882240952938,-51.28242660838564,-51.28242660838564,-51.28242660838564,-44.763630407883596,-44.763630407883596,-44.763630407883596,-6.51879620050205,-6.51879620050205,-6.51879620050205,0.0,0.0,0.0,738.6057974869082
2015-02-20,789.9638409627287,-480.7374554703062,1961.826614297564,789.9638409627287,789.9638409627287,-46.526070639356696,-46.526070639356696,-46.526070639356696,-0.5865553218177151,-0.5865553218177151,-0.5865553218177151,-45.93951531753899,-45.93951531753899,-45.93951531753899,0.0,0.0,0.0,743.437770323372
2015-03-03,790.3797337336198,-557.0108614094329,1993.2236049738653,790.3797337336198,790.3797337336198,-141.95398521738517,-141.95398521738517,-141.95398521738517,22.7099450651099,22.7099450651099,22.7099450651099,-164.66393028249507,-164.66393028249507,-164.66393028249507,0.0,0.0,0.0,648.4257485162346
