ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-11,558.0353170532068,-535.8261710228412,2093.2439286688827,558.0353170532068,558.0353170532068,198.00707436593171,198.00707436593171,198.00707436593171,-24.299548440527225,-24.299548440527225,-24.299548440527225,222.30662280645893,222.30662280645893,222.30662280645893,0.0,0.0,0.0,756.0423914191385
2015-02-10,561.0202824465991,-1020.5780585965174,1648.919374642357,561.0202824465991,561.0202824465991,-175.95377880135766,-175.95377880135766,-175.95377880135766,-6.630405480589421,-6.630405480589421,-6.630405480589421,-169.3233733207682,-169.3233733207682,-169.3233733207682,0.0,0.0,0.0,385.0665036452415
2015-02-11,561.1197812930457,-1092.0783965313863,1485.8943828107213,561.1197812930457,561.1197812930457,-287.26860808867457,-287.26860808867457,-287.26860808867457,-101.38580748482067,-101.38580748482067,-101.38580748482067,-185.88280060385398,-185.88280060385398,-185.88280060385398,0.0,0.0,0.0,273.8511732043711
2015-02-14,561.4182778323848,-1122.069662387347,1596.663447560668,561.4182778323848,561.4182778323848,-245.20218780633266,-245.20218780633266,-245.20218780633266,-15.403300456662732,-15.403300456662732,-15.403300456662732,-229.79888734966994,-229.79888734966994,-229.79888734966994,0.0,0.0,0.0,316.21609002605214
2015-03-14,564.2042455328844,-339.0467706760272,2370.8348972097647,564.2042455328844,564.2042455328844,426.58000544145676,426.58000544145676,426.58000544145676,-15.403300456459604,-15.403300456459604,-15.403300456459604,441.98330589791635,441.98330589791635,441.98330589791635,0.0,0.0,0.0,990.7842509743411
2015-03-18,564.6022409186701,-355.2371335775624,2329.5481600882495,564.6022409186701,564.6022409186701,393.2200105662976,393.2200105662976,393.2200105662976,-101.38580748485458,-101.38580748485458,-101.38580748485458,494.6058180511522,494.6058180511522,494.6058180511522,0.0,0.0,0.0,957.8222514849676
2015-03-23,565.0997351509021,-347.0483177263015,2318.182180887554,565.0997351509021,565.0997351509021,410.17377035217766,410.17377035217766,410.17377035217766,-61.75803259720099,-61.75803259720099,-61.75803259720099,471.9318029493787,471.9318029493787,471.9318029493787,0.0,0.0,0.0,975.2735055030798
2015-03-25,565.2987328437949,-381.7637844715069,2311.79690264733,565.2987328437949,565.2987328437949,339.4084230144087,339.4084230144087,339.4084230144087,-101.38580748475549,-101.38580748475549,-101.38580748475549,440.79423049916426,440.79423049916426,440.79423049916426,0.0,0.0,0.0,904.7071558582036
2015-03-26,565.3982316902413,-446.8656063131483,2346.683613100029,565.3982316902413,565.3982316902413,456.7531441370777,456.7531441370777,456.7531441370777,34.9512325918583,34.9512325918583,34.9512325918583,421.80191154521947,421.80191154521947,421.80191154521947,0.0,0.0,0.0,1022.151375827319
2015-03-28,565.5972293831342,-376.4657347706537,2169.6612883409384,565.5972293831342,565.5972293831342,363.356669112971,363.356669112971,363.356669112971,-15.403300456443002,-15.403300456443002,-15.403300456443002,378.7599695694141,378.7599695694141,378.7599695694141,0.0,0.0,0.0,928.9538984961052
2015-04-08,566.6917166940448,-677.3222131145181,1947.8927229390351,566.6917166940448,566.6917166940448,11.691352736646072,11.691352736646072,11.691352736646072,-101.38580748495275,-101.38580748495275,-101.38580748495275,113.07716022159883,113.07716022159883,113.07716022159883,0.0,0.0,0.0,578.3830694306909
2015-04-11,566.9902132333839,-792.0848565846443,1866.5129711392374,566.9902132333839,566.9902132333839,30.56785377889072,30.56785377889072,30.56785377889072,-15.403300456769673,-15.403300456769673,-15.403300456769673,45.9711542356604,45.9711542356604,45.9711542356604,0.0,0.0,0.0,597.5580670122746
2015-04-18,567.6867051585087,-880.0607308822009,1762.5144693719362,567.6867051585087,567.6867051585087,-125.89191705171588,-125.89191705171588,-125.89191705171588,-15.40330045693302,-15.40330045693302,-15.40330045693302,-110.48861659478287,-110.48861659478287,-110.48861659478287,0.0,0.0,0.0,441.79478810679285
2015-04-28,568.6816937730939,-1140.2494440958862,1606.9189270083805,568.6816937730939,568.6816937730939,-329.87632494095476,-329.87632494095476,-329.87632494095476,-6.630405480715995,-6.630405480715995,-6.630405480715995,-323.2459194602388,-323.2459194602388,-323.2459194602388,0.0,0.0,0.0,238.80536883213915
