ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-03,672.0652290552256,-989.7828978131067,2567.2933227231647,672.0652290552255,672.0652290552255,271.53177761955646,271.53177761955646,271.53177761955646,89.71066825916868,89.71066825916868,89.71066825916868,181.8211093603878,181.8211093603878,181.8211093603878,0.0,0.0,0.0,943.597006674782
2015-01-09,672.5296273274002,-1553.6535617833579,1943.632907673344,672.5296273274002,672.5296273274002,-445.7931729239576,-445.7931729239576,-445.7931729239576,-324.6267988904351,-324.6267988904351,-324.6267988904351,-121.16637403352254,-121.16637403352254,-121.16637403352254,0.0,0.0,0.0,226.73645440344262
2015-01-12,672.7618264634875,-896.7121449041812,2653.494833679633,672.7618264634875,672.7618264634875,151.1084753222528,151.1084753222528,151.1084753222528,417.8457882679723,417.8457882679723,417.8457882679723,-266.7373129457195,-266.7373129457195,-266.7373129457195,0.0,0.0,0.0,823.8703017857404
2015-01-16,673.071425311604,-1878.7406288705765,1723.1641826963692,673.071425311604,673.071425311604,-717.273684319953,-717.273684319953,-717.273684319953,-324.6267988909846,-324.6267988909846,-324.6267988909846,-392.64688542896835,-392.64688542896835,-392.64688542896835,0.0,0.0,0.0,-44.20225900834896
2015-02-07,674.7742189762444,-1236.731562702105,2432.835216877081,674.7742189762444,674.7742189762444,-136.52660432851036,-136.52660432851036,-136.52660432851036,89.71066825928347,89.71066825928347,89.71066825928347,-226.2372725877938,-226.2372725877938,-226.2372725877938,0.0,0.0,0.0,538.247614647734
2015-02-11,675.0838178243607,-1835.7092738131876,1700.5617951149695,675.0838178243607,675.0838178243607,-648.2601882468259,-648.2601882468259,-648.2601882468259,-314.03907751720516,-314.03907751720516,-314.03907751720516,-334.2211107296207,-334.2211107296207,-334.2211107296207,0.0,0.0,0.0,26.823629577534803
2015-02-12,675.1612175363899,-1410.215557724043,2286.0764336339394,675.1612175363899,675.1612175363899,-242.06040018793496,-242.06040018793496,-242.06040018793496,122.35741459458534,122.35741459458534,122.35741459458534,-364.4178147825203,-364.4178147825203,-364.4178147825203,0.0,0.0,0.0,433.10081734845494
2015-03-03,676.6318120649429,-1546.8013796306298,2063.222431521058,676.6318120649429,676.6318120649429,-432.01540438711146,-432.01540438711146,-432.01540438711146,-132.21811691586143,-132.21811691586143,-132.21811691586143,-299.79728747125,-299.79728747125,-299.79728747125,0.0,0.0,0.0,244.61640767783143
2015-03-10,677.1736100491466,-1583.297151632953,2028.4587637001807,677.1736100491466,677.1736100491466,-425.30968167369866,-425.30968167369866,-425.30968167369866,-132.2181169143466,-132.2181169143466,-132.2181169143466,-293.0915647593521,-293.0915647593521,-293.0915647593521,0.0,0.0,0.0,251.86392837544798
2015-03-11,677.2510097611757,-1764.3918941722036,1865.7007320429764,677.2510097611757,677.2510097611757,-631.6441076916515,-631.6441076916515,-631.6441076916515,-314.0390775172777,-314.0390775172777,-314.0390775172777,-317.6050301743737,-317.6050301743737,-317.6050301743737,0.0,0.0,0.0,45.60690206952427
2015-04-08,679.4182016979908,-948.4785800932408,2561.9147084232723,679.4182016979908,679.4182016979908,79.66542780223091,79.66542780223091,79.66542780223091,-314.0390775173502,-314.0390775173502,-314.0390775173502,393.7045053195812,393.7045053195812,393.7045053195812,0.0,0.0,0.0,759.0836295002216
