ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-03,505.3970928299418,21.288199413040385,1765.959378037778,505.3970928299418,505.3970928299418,359.11279762075435,359.11279762075435,359.11279762075435,46.86775301113114,46.86775301113114,46.86775301113114,312.2450446096233,312.2450446096233,312.2450446096233,0.0,0.0,0.0,864.5098904506962
2015-01-12,505.98402596569315,99.31606946409428,1785.5782763769846,505.98402596569315,505.98402596569315,450.521627378,450.521627378,450.521627378,93.46935370475084,93.46935370475084,93.46935370475084,357.0522736732491,357.0522736732491,357.0522736732491,0.0,0.0,0.0,956.5056533436932
2015-01-13,506.04924075855433,21.685247661022505,1687.0575958645127,506.04924075855433,506.04924075855433,347.73495305173685,347.73495305173685,347.73495305173685,-1.480588904839257,-1.480588904839257,-1.480588904839257,349.2155419565761,349.2155419565761,349.2155419565761,0.0,0.0,0.0,853.7841938102912
2015-01-19,506.44052951572195,-26.04400481197211,1749.1202164714612,506.44052951572195,506.44052951572195,334.16979393661774,334.16979393661774,334.16979393661774,93.46935370486794,93.46935370486794,93.46935370486794,240.7004402317498,240.7004402317498,240.7004402317498,0.0,0.0,0.0,840.6103234523397
2015-01-20,506.50574430858313,-187.54491047311413,1553.4945836695429,506.50574430858313,506.50574430858313,212.33647210899215,212.33647210899215,212.33647210899215,-1.4805889049275471,-1.4805889049275471,-1.4805889049275471,213.81706101391967,213.81706101391967,213.81706101391967,0.0,0.0,0.0,718.8422164175753
2015-01-27,506.96224785861193,-383.1352219018086,1342.838440025709,506.96224785861193,506.96224785861193,-1.5063694445666622,-1.5063694445666622,-1.5063694445666622,-1.4805889049023389,-1.4805889049023389,-1.4805889049023389,-0.02578053966432187,-0.02578053966432187,-0.02578053966432187,0.0,0.0,0.0,505.4558784140453
2015-01-31,507.2231070300569,-370.08166146300704,1337.9762808064881,507.2231070300569,507.2231070300569,-55.30428804129514,-55.30428804129514,-55.30428804129514,46.86775301147426,46.86775301147426,46.86775301147426,-102.17204105276942,-102.17204105276942,-102.17204105276942,0.0,0.0,0.0,451.91881898876176
2015-02-06,507.61439578722445,-490.8950800395802,1235.786767872371,507.61439578722445,507.61439578722445,-114.35978425424362,-114.35978425424362,-114.35978425424362,49.86619139074631,49.86619139074631,49.86619139074631,-164.22597564498992,-164.22597564498992,-164.22597564498992,0.0,0.0,0.0,393.25461153298085
2015-03-03,509.2447656087558,-298.70560181074165,1433.9745364894368,509.2447656087558,509.2447656087558,63.18360798725143,63.18360798725143,63.18360798725143,-1.4805889049286938,-1.4805889049286938,-1.4805889049286938,64.66419689218012,64.66419689218012,64.66419689218012,0.0,0.0,0.0,572.4283735960072
2015-03-06,509.44040998733954,-295.54335716361294,1411.5248399491693,509.44040998733954,509.44040998733954,64.86087985235541,64.86087985235541,64.86087985235541,49.86619139036344,49.86619139036344,49.86619139036344,14.994688461991977,14.994688461991977,14.994688461991977,0.0,0.0,0.0,574.301289839695
2015-03-08,509.5708395730621,-455.24490959312953,1270.425622591554,509.570839573062,509.570839573062,-118.658301854171,-118.658301854171,-118.658301854171,-94.59357845371433,-94.59357845371433,-94.59357845371433,-24.064723400456664,-24.064723400456664,-24.064723400456664,0.0,0.0,0.0,390.9125377188911
2015-03-10,509.7012691587846,-442.85431825619713,1301.336789654738,509.7012691587846,509.7012691587846,-65.57148274380447,-65.57148274380447,-65.57148274380447,-1.4805889049034828,-1.4805889049034828,-1.4805889049034828,-64.09089383890097,-64.09089383890097,-64.09089383890097,0.0,0.0,0.0,444.1297864149801
2015-03-18,510.2229875016746,-590.6405580395439,1172.3333441819866,510.2229875016746,510.2229875016746,-167.51711213075336,-167.51711213075336,-167.51711213075336,8.796577352145833,8.796577352145833,8.796577352145833,-176.31368948289915,-176.31368948289915,-176.31368948289915,0.0,0.0,0.0,342.70587537092126
2015-03-22,510.4838466731197,-586.5846441295964,1139.8442359391943,510.48384667311973,510.48384667311973,-275.3936245922516,-275.3936245922516,-275.3936245922516,-94.59357845352432,-94.59357845352432,-94.59357845352432,-180.8000461387273,-180.8000461387273,-180.8000461387273,0.0,0.0,0.0,235.09022208086805
2015-03-24,510.6142762588421,-484.943309828703,1234.8051925313027,510.6142762588421,510.6142762588421,-171.47387747897656,-171.47387747897656,-171.47387747897656,-1.4805889047784544,-1.4805889047784544,-1.4805889047784544,-169.99328857419812,-169.99328857419812,-169.99328857419812,0.0,0.0,0.0,339.14039877986556
2015-03-30,511.0055635623029,-400.84555593960613,1348.1554869054346,511.0055635623029,511.0055635623029,-11.480347336049327,-11.480347336049327,-11.480347336049327,93.4693537048882,93.4693537048882,93.4693537048882,-104.94970104093753,-104.94970104093753,-104.94970104093753,0.0,0.0,0.0,499.5252162262536
2015-04-05,511.39685086576367,-489.6990678148717,1173.7779030018976,511.39685086576367,511.39685086576367,-129.39277574559281,-129.39277574559281,-129.39277574559281,-94.5935784536839,-94.5935784536839,-94.5935784536839,-34.79919729190892,-34.79919729190892,-34.79919729190892,0.0,0.0,0.0,382.00407512017085
2015-04-11,511.78813816922445,-375.14537261851183,1465.5091216719252,511.78813816922445,511.78813816922445,47.06422633898386,47.06422633898386,47.06422633898386,46.86775301167359,46.86775301167359,46.86775301167359,0.19647332731026812,0.19647332731026812,0.19647332731026812,0.0,0.0,0.0,558.8523645082083
2015-04-15,512.0489963715316,-368.00059251068785,1336.123620013028,512.0489963715316,512.0489963715316,9.02742529440376,9.02742529440376,9.02742529440376,8.796577351799682,8.796577351799682,8.796577351799682,0.23084794260407926,0.23084794260407926,0.23084794260407926,0.0,0.0,0.0,521.0764216659354
2015-04-19,512.3098545738387,-451.989638531639,1288.9225674852307,512.3098545738387,512.3098545738387,-107.52391888711837,-107.52391888711837,-107.52391888711837,-94.59357845349159,-94.59357845349159,-94.59357845349159,-12.930340433626796,-12.930340433626796,-12.930340433626796,0.0,0.0,0.0,404.78593568672034
2015-04-20,512.3750691244156,-293.7582761231719,1496.0969164506319,512.3750691244156,512.3750691244156,75.93316050198497,75.93316050198497,75.93316050198497,93.46935370479994,93.46935370479994,93.46935370479994,-17.536193202814975,-17.536193202814975,-17.536193202814975,0.0,0.0,0.0,588.3082296264006
2015-04-25,512.7011418772995,-336.066075099268,1381.3997030287155,512.7011418772995,512.7011418772995,2.3187028013156774,2.3187028013156774,2.3187028013156774,46.867753011468885,46.867753011468885,46.867753011468885,-44.549050210153204,-44.549050210153204,-44.549050210153204,0.0,0.0,0.0,515.0198446786152
2015-04-26,512.7663564278763,-539.1865774433769,1244.8890166169474,512.7663564278763,512.7663564278763,-145.00839281534672,-145.00839281534672,-145.00839281534672,-94.59357845392445,-94.59357845392445,-94.59357845392445,-50.414814361422295,-50.414814361422295,-50.414814361422295,0.0,0.0,0.0,367.7579636125296
2015-05-08,513.5489310347979,-371.04851550030537,1246.1106617301464,513.5489310347979,513.5489310347979,-76.38601599588141,-76.38601599588141,-76.38601599588141,49.866191390724275,49.866191390724275,49.866191390724275,-126.25220738660568,-126.25220738660568,-126.25220738660568,0.0,0.0,0.0,437.1629150389165
2015-05-11,513.7445746865283,-452.7064275833766,1384.0264466059507,513.7445746865283,513.7445746865283,-50.201759206115845,-50.201759206115845,-50.201759206115845,93.46935370476767,93.46935370476767,93.46935370476767,-143.67111291088352,-143.67111291088352,-143.67111291088352,0.0,0.0,0.0,463.5428154804124
2015-05-13,513.8750037876819,-496.3862403262569,1322.0712045223802,513.8750037876819,513.8750037876819,-144.17188303702648,-144.17188303702648,-144.17188303702648,8.796577351719606,8.796577351719606,8.796577351719606,-152.9684603887461,-152.9684603887461,-152.9684603887461,0.0,0.0,0.0,369.7031207506554
2015-05-16,514.0706474394123,-407.86833318788916,1323.7966233742404,514.0706474394123,514.0706474394123,-114.3415380789544,-114.3415380789544,-114.3415380789544,46.86775301130292,46.86775301130292,46.86775301130292,-161.20929109025732,-161.20929109025732,-161.20929109025732,0.0,0.0,0.0,399.72910936045787
2015-05-26,514.7227929451802,-455.7692407311529,1310.4539422503674,514.7227929451802,514.7227929451802,-116.30329568946762,-116.30329568946762,-116.30329568946762,-1.4805889049309615,-1.4805889049309615,-1.4805889049309615,-114.82270678453668,-114.82270678453668,-114.82270678453668,0.0,0.0,0.0,398.4194972557126
2015-05-27,514.788007495757,-421.49780453620895,1286.6927896989207,514.788007495757,514.788007495757,-95.34153070445335,-95.34153070445335,-95.34153070445335,8.796577352193419,8.796577352193419,8.796577352193419,-104.13810805664677,-104.13810805664677,-104.13810805664677,0.0,0.0,0.0,419.44647679130367
2015-06-04,515.3097239003714,-505.7083582707232,1299.127779980539,515.3097239003714,515.3097239003714,-116.24139478669741,-116.24139478669741,-116.24139478669741,-102.92570810012688,-102.92570810012688,-102.92570810012688,-13.315686686570524,-13.315686686570524,-13.315686686570524,0.0,0.0,0.0,399.068329113674
2015-06-07,515.5053679203205,-481.07875539619033,1303.1116158928319,515.5053679203205,515.5053679203205,-86.56854726775305,-86.56854726775305,-86.56854726775305,-94.5935784540513,-94.5935784540513,-94.5935784540513,8.025031186298245,8.025031186298245,8.025031186298245,0.0,0.0,0.0,428.93682065256746
2015-06-09,515.6357972669533,-333.2565663143848,1401.8866784416762,515.6357972669533,515.6357972669533,12.652307948419812,12.652307948419812,12.652307948419812,-1.4805889049283678,-1.4805889049283678,-1.4805889049283678,14.132896853348187,14.132896853348187,14.132896853348187,0.0,0.0,0.0,528.2881052153731
2015-06-12,515.8314412869024,-314.0700991468247,1442.2321800976933,515.8314412869024,515.8314412869024,59.282054486062336,59.282054486062336,59.282054486062336,49.866191390132336,49.866191390132336,49.866191390132336,9.415863095929993,9.415863095929993,9.415863095929993,0.0,0.0,0.0,575.1134957729647
2015-06-17,516.1575146534843,-406.49054321960193,1337.639931659849,516.1575146534843,516.1575146534843,-23.2535753060803,-23.2535753060803,-23.2535753060803,8.796577352220696,8.796577352220696,8.796577352220696,-32.05015265830101,-32.05015265830101,-32.05015265830101,0.0,0.0,0.0,492.90393934740405
2015-06-24,516.6140173666989,-492.8231311695478,1272.701084137626,516.6140173666989,516.6140173666989,-108.28558171480577,-108.28558171480577,-108.28558171480577,8.79657735207678,8.79657735207678,8.79657735207678,-117.08215906688257,-117.08215906688257,-117.08215906688257,0.0,0.0,0.0,408.3284356518932
2015-06-25,516.6792320400154,-610.345941327412,1160.7931705159342,516.6792320400154,516.6792320400154,-229.739681874902,-229.739681874902,-229.739681874902,-102.92570810024557,-102.92570810024557,-102.92570810024557,-126.81397377465645,-126.81397377465645,-126.81397377465645,0.0,0.0,0.0,286.9395501651135
2015-07-03,517.2009494265465,-483.72970416506166,1299.1687961017078,517.2009494265465,517.2009494265465,-90.0801441700396,-90.0801441700396,-90.0801441700396,49.86619139045414,49.86619139045414,49.86619139045414,-139.94633556049376,-139.94633556049376,-139.94633556049376,0.0,0.0,0.0,427.12080525650686
2015-07-13,517.8530961597102,-266.8052223384821,1411.9116786868972,517.8530961597102,517.8530961597102,78.37702279684802,78.37702279684802,78.37702279684802,93.4693537052182,93.4693537052182,93.4693537052182,-15.092330908370194,-15.092330908370194,-15.092330908370194,0.0,0.0,0.0,596.2301189565582
2015-07-18,518.1791695262921,-224.03269028392899,1448.0533601044408,518.1791695262921,518.1791695262921,87.73662572276156,87.73662572276156,87.73662572276156,46.86775301174571,46.86775301174571,46.86775301174571,40.86887271101584,40.86887271101584,40.86887271101584,0.0,0.0,0.0,605.9157952490536
2015-07-20,518.3095988729248,-205.98028814571953,1544.0655848237002,518.3095988729248,518.3095988729248,146.12923048448545,146.12923048448545,146.12923048448545,93.46935370495171,93.46935370495171,93.46935370495171,52.65987677953373,52.65987677953373,52.65987677953373,0.0,0.0,0.0,664.4388293574102
2015-07-21,518.3748135462413,-333.5057627275266,1447.4149276166304,518.3748135462413,518.3748135462413,54.434282836540845,54.434282836540845,54.434282836540845,-1.480588904807077,-1.480588904807077,-1.480588904807077,55.91487174134792,55.91487174134792,55.91487174134792,0.0,0.0,0.0,572.8090963827822
2015-07-22,518.4400282195576,-308.86997856542416,1468.3852737058094,518.4400282195576,518.4400282195576,66.22205483627903,66.22205483627903,66.22205483627903,8.796577351996717,8.796577351996717,8.796577351996717,57.425477484282304,57.425477484282304,57.425477484282304,0.0,0.0,0.0,584.6620830558365
2015-07-25,518.6356722395067,-324.30906678901255,1523.3693262410318,518.6356722395067,518.6356722395067,99.2735314395988,99.2735314395988,99.2735314395988,46.86775301150224,46.86775301150224,46.86775301150224,52.405778428096546,52.405778428096546,52.405778428096546,0.0,0.0,0.0,617.9092036791055
2015-07-26,518.7008869128231,-423.8443759224617,1336.4962925532302,518.7008869128231,518.7008869128231,-46.53788487670329,-46.53788487670329,-46.53788487670329,-94.59357845390949,-94.59357845390949,-94.59357845390949,48.0556935772062,48.0556935772062,48.0556935772062,0.0,0.0,0.0,472.1630020361198
2015-07-30,518.9617450100149,-422.2965415913185,1258.3949015867584,518.9617450100149,518.9617450100149,-79.801388915431,-79.801388915431,-79.801388915431,-102.92570810004732,-102.92570810004732,-102.92570810004732,23.124319184616322,23.124319184616322,23.124319184616322,0.0,0.0,0.0,439.16035609458385
2015-08-02,519.1573885829088,-472.8223014276476,1353.1576028478835,519.1573885829088,519.1573885829088,-90.87050471995353,-90.87050471995353,-90.87050471995353,-94.5935784536385,-94.5935784536385,-94.5935784536385,3.7230737336849784,3.7230737336849784,3.7230737336849784,0.0,0.0,0.0,428.2868838629552
2015-08-04,519.2878176315046,-413.9335022127073,1424.5865272212095,519.2878176315046,519.2878176315046,-7.373601608744711,-7.373601608744711,-7.373601608744711,-1.4805889048701475,-1.4805889048701475,-1.4805889048701475,-5.8930127038745574,-5.8930127038745574,-5.8930127038745574,0.0,0.0,0.0,511.9142160227599
2015-08-06,519.4182466801005,-439.260514571161,1375.1573462727517,519.4182466801005,519.4182466801005,-114.076132568694,-114.076132568694,-114.076132568694,-102.92570810006026,-102.92570810006026,-102.92570810006026,-11.150424468633728,-11.150424468633728,-11.150424468633728,0.0,0.0,0.0,405.34211411140654
2015-08-07,519.4834612043985,-274.727050185762,1430.382239179077,519.4834612043985,519.4834612043985,38.000847382042295,38.000847382042295,38.000847382042295,49.86619139070225,49.86619139070225,49.86619139070225,-11.865344008659951,-11.865344008659951,-11.865344008659951,0.0,0.0,0.0,557.4843085864408
2015-08-08,519.5486757286965,-276.80302404605555,1532.104622914203,519.5486757286965,519.5486757286965,35.62900633849134,35.62900633849134,35.62900633849134,46.86775301157976,46.86775301157976,46.86775301157976,-11.23874667308843,-11.23874667308843,-11.23874667308843,0.0,0.0,0.0,555.1776820671878
2015-08-09,519.6138902529945,-456.045915615376,1302.722575879335,519.6138902529945,519.6138902529945,-103.8695964188077,-103.8695964188077,-103.8695964188077,-94.59357845371947,-94.59357845371947,-94.59357845371947,-9.276017965088235,-9.276017965088235,-9.276017965088235,0.0,0.0,0.0,415.74429383418675
2015-08-12,519.8095338258883,-378.7914534109792,1346.0241437801615,519.8095338258883,519.8095338258883,12.731358999243758,12.731358999243758,12.731358999243758,8.796577351794483,8.796577351794483,8.796577351794483,3.9347816474492743,3.9347816474492743,3.9347816474492743,0.0,0.0,0.0,532.540892825132
2015-08-19,520.2660354959739,-337.70617442810965,1487.5622117343494,520.2660354959739,520.2660354959739,64.44087763752094,64.44087763752094,64.44087763752094,8.796577351916646,8.796577351916646,8.796577351916646,55.64430028560428,55.64430028560428,55.64430028560428,0.0,0.0,0.0,584.7069131334949
